Ticker,Link,Labels
BA,https://seekingalpha.com/article/3091736-boeings-ba-ceo-jim-mcnerney-on-q1-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.97 <span class=""green"">beats by $0.16</span></div>\n<div>Revenue of $22.15B (+ 8.3% Y/Y) <span class=""red""> misses by $-340M</span></div>\n</div>]"
BWA,https://seekingalpha.com/article/4066456-borgwarner-bwa-q1-2017-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.91 <span class=""green"">beats by $0.07</span></div>\n<div>Revenue of $2.41B (+ 6.2% Y/Y) <span class=""green""> beats by $160M</span></div>\n</div>]"
BWA,https://seekingalpha.com/article/4044520-borgwarner-bwa-q4-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.85 <span class=""green"">beats by $0.01</span></div>\n<div>Revenue of $2.26B (+ 6.6% Y/Y) <span class=""red""> misses by $-30M</span></div>\n</div>]"
BWA,https://seekingalpha.com/article/4015922-borgwarners-bwa-ceo-james-verrier-q3-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.78 <span class=""green"">beats by $0.01</span></div>\n<div>Revenue of $2.21B (+ 17.6% Y/Y) <span class=""green""> beats by $30M</span></div>\n</div>]"
BWA,https://seekingalpha.com/article/3993507-borgwarners-bwa-ceo-james-verrier-q2-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.84 <span class=""green"">beats by $0.02</span></div>\n<div>Revenue of $2.33B (+ 14.8% Y/Y) <span class=""""> </span></div>\n</div>]"
BWA,https://seekingalpha.com/article/3969137-borgwarners-bwa-ceo-james-verrier-q1-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.8 <span class=""green"">beats by $0.02</span></div>\n<div>Revenue of $2.27B (+ 14.6% Y/Y) <span class=""green""> beats by $40M</span></div>\n</div>]"
BWA,https://seekingalpha.com/article/3890306-borgwarners-bwa-ceo-james-verrier-q4-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.75 <span class=""green"">beats by $0.02</span></div>\n<div>Revenue of $2.12B (+ 6.5% Y/Y) <span class=""green""> beats by $140M</span></div>\n</div>]"
BWA,https://seekingalpha.com/article/3621976-borgwarners-bwa-ceo-james-verrier-q3-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.73 <span class=""green"">beats by $0.03</span></div>\n<div>Revenue of $1.88B (- 7.4% Y/Y) <span class=""red""> misses by $-60M</span></div>\n</div>]"
BWA,https://seekingalpha.com/article/3377575-borgwarners-bwa-ceo-james-verrier-on-q2-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.75 <span class=""red"">misses by $-0.08</span></div>\n<div>Revenue of $2.03B (- 7.7% Y/Y) <span class=""red""> misses by $-50M</span></div>\n</div>]"
BWA,https://seekingalpha.com/article/3123346-borgwarners-bwa-ceo-james-verrier-on-q1-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.78 <span class=""red"">misses by $-0.06</span></div>\n<div>Revenue of $1.98B (- 4.8% Y/Y) <span class=""red""> misses by $-160M</span></div>\n</div>]"
BWA,https://seekingalpha.com/article/2912846-borgwarner-bwa-q4-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.75 <span class=""""> </span></div>\n<div>Revenue of $1.99B (+ 5.3% Y/Y) <span class=""red""> misses by $-30M</span></div>\n</div>]"
BWA,https://seekingalpha.com/article/2619525-borgwarners-bwa-ceo-james-verrier-on-q3-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.79 <span class=""green"">beats by $0.01</span></div>\n<div>Revenue of $2.03B (+ 12.2% Y/Y) <span class=""red""> misses by $-30M</span></div>\n</div>]"
BWA,https://seekingalpha.com/article/2366595-borgwarners-bwa-ceo-james-verrier-on-q2-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.89 <span class=""green"">beats by $0.02</span></div>\n<div>Revenue of $2.19B (+ 15.9% Y/Y) <span class=""red""> misses by $-10M</span></div>\n</div>]"
BWA,https://seekingalpha.com/article/2182513-borgwarner-management-discusses-q1-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.83 <span class=""green"">beats by $0.03</span></div>\n<div>Revenue of $2.08B (+ 12.4% Y/Y) <span class=""green""> beats by $10M</span></div>\n</div>]"
BWA,https://seekingalpha.com/article/2019471-borgwarner-management-discusses-q4-2013-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.79 <span class=""green"">beats by $0.08</span></div>\n<div>Revenue of $1.88B (+ 9.3% Y/Y) <span class=""red""> misses by $-20M</span></div>\n</div>]"
BXP,https://seekingalpha.com/article/4065731-boston-properties-bxp-ceo-owen-thomas-q1-2017-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.48 <span class=""red"">misses by $-0.02</span></div>\n<div>Revenue of $632.23M (- 5.1% Y/Y) <span class=""red""> misses by $-2.73M</span></div>\n</div>]"
BXP,https://seekingalpha.com/article/4041657-boston-properties-bxp-ceo-owen-thomas-q4-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.54 <span class=""green"">beats by $0.05</span></div>\n<div>Revenue of $636.06M (+ 1.9% Y/Y) <span class=""green""> beats by $14.93M</span></div>\n</div>]"
BXP,https://seekingalpha.com/article/4015424-boston-properties-bxp-ceo-owen-thomas-q3-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.43 <span class=""""> </span></div>\n<div>Revenue of $625.23M (- 0.7% Y/Y) <span class=""green""> beats by $3.58M</span></div>\n</div>]"
BXP,https://seekingalpha.com/article/3992250-boston-properties-bxp-ceo-owen-thomas-q2-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.43 <span class=""green"">beats by $0.04</span></div>\n<div>Revenue of $623.55M (+ 0.9% Y/Y) <span class=""green""> beats by $11.17M</span></div>\n</div>]"
BXP,https://seekingalpha.com/article/3968725-boston-properties-inc-nyse-bxp-ceo-owen-thomas-q1-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.63 <span class=""green"">beats by $0.04</span></div>\n<div>Revenue of $665.98M (+ 7.7% Y/Y) <span class=""green""> beats by $15.12M</span></div>\n</div>]"
BXP,https://seekingalpha.com/article/3867606-boston-properties-bxp-ceo-owen-thomas-q4-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.28 <span class=""green"">beats by $0.01</span></div>\n<div>Revenue of $606.85M (+ 1.9% Y/Y) <span class=""red""> misses by $-12.49M</span></div>\n</div>]"
BXP,https://seekingalpha.com/article/3628056-boston-properties-bxp-ceo-owen-thomas-q3-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.41 <span class=""green"">beats by $0.04</span></div>\n<div>Revenue of $611.35M (+ 1.8% Y/Y) <span class=""green""> beats by $0.58M</span></div>\n</div>]"
BXP,https://seekingalpha.com/article/3385965-boston-properties-bxp-ceo-owen-thomas-on-q2-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.36 <span class=""green"">beats by $0.02</span></div>\n<div>Revenue of $599.96M (+ 5.1% Y/Y) <span class=""red""> misses by $-3.84M</span></div>\n</div>]"
BXP,https://seekingalpha.com/article/3112986-boston-properties-bxp-ceo-owen-thomas-on-q1-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.3 <span class=""green"">beats by $0.06</span></div>\n<div>Revenue of $618.5M (+ 10.2% Y/Y) <span class=""green""> beats by $121.83M</span></div>\n</div>]"
BXP,https://seekingalpha.com/article/2870526-boston-properties-bxp-ceo-owen-thomas-on-q4-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.26 <span class=""green"">beats by $0.01</span></div>\n<div>Revenue of $613.7M (+ 6.5% Y/Y) <span class=""green""> beats by $26.6M</span></div>\n</div>]"
BXP,https://seekingalpha.com/article/2613655-boston-properties-bxp-ceo-owen-thomas-on-q3-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.46 <span class=""green"">beats by $0.09</span></div>\n<div>Revenue of $618.8M (+ 8.3% Y/Y) <span class=""green""> beats by $34.76M</span></div>\n</div>]"
BXP,https://seekingalpha.com/article/2361535-boston-properties-bxp-ceo-owen-thomas-on-q2-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.35 <span class=""green"">beats by $0.02</span></div>\n<div>Revenue of $589.8M (+ 15.6% Y/Y) <span class=""green""> beats by $19.02M</span></div>\n</div>]"
BXP,https://seekingalpha.com/article/2179713-boston-properties-management-discusses-q1-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.2 <span class=""red"">misses by $-0.03</span></div>\n<div>Revenue of $574.69M (+ 20.3% Y/Y) <span class=""green""> beats by $17.1M</span></div>\n</div>]"
BXP,https://seekingalpha.com/article/1978161-boston-properties-management-discusses-q4-2013-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.29 <span class=""green"">beats by $0.04</span></div>\n<div>Revenue of $576.19M (+ 23.8% Y/Y) <span class=""green""> beats by $21.76M</span></div>\n</div>]"
BXP,https://seekingalpha.com/article/1789782-boston-properties-management-discusses-q3-2013-results-earnings-call-transcript?part=single,[]
BXP,https://seekingalpha.com/article/1590602-boston-properties-management-discusses-q2-2013-results-earnings-call-transcript?part=single,[]
BXP,https://seekingalpha.com/article/1391481-boston-properties-management-discusses-q1-2013-results-earnings-call-transcript?part=single,[]
BXP,https://seekingalpha.com/article/1144781-boston-properties-management-discusses-q4-2012-results-earnings-call-transcript?part=single,[]
BSX,https://seekingalpha.com/article/4066203-boston-scientific-bsx-q1-2017-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.29 <span class=""red"">misses by $-0.01</span></div>\n<div>Revenue of $2.16B (+ 10.2% Y/Y) <span class=""green""> beats by $80M</span></div>\n</div>]"
BSX,https://seekingalpha.com/article/4042049-boston-scientific-bsx-q4-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.3 <span class=""green"">beats by $0.01</span></div>\n<div>Revenue of $2.19B (+ 10.6% Y/Y) <span class=""green""> beats by $30M</span></div>\n</div>]"
BSX,https://seekingalpha.com/article/4015253-boston-scientific-bsx-q3-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.27 <span class=""""> </span></div>\n<div>Revenue of $2.11B (+ 11.6% Y/Y) <span class=""green""> beats by $40M</span></div>\n</div>]"
BSX,https://seekingalpha.com/article/3992776-boston-scientific-bsx-michael-f-mahoney-q2-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.27 <span class=""""> </span></div>\n<div>Revenue of $2.13B (+ 15.8% Y/Y) <span class=""green""> beats by $80M</span></div>\n</div>]"
BSX,https://seekingalpha.com/article/3968578-boston-scientific-bsx-michael-f-mahoney-q1-2016-results-earnings-call-transcript?part=single,[]
BSX,https://seekingalpha.com/article/3865556-boston-scientific-bsx-michael-f-mahoney-q4-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.26 <span class=""green"">beats by $0.01</span></div>\n<div>Revenue of $1.98B (+ 4.8% Y/Y) <span class=""red""> misses by $-10M</span></div>\n</div>]"
BSX,https://seekingalpha.com/article/3614366-boston-scientific-bsx-michael-f-mahoney-q3-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.24 <span class=""green"">beats by $0.01</span></div>\n<div>Revenue of $1.89B (+ 2.2% Y/Y) <span class=""green""> beats by $30M</span></div>\n</div>]"
BSX,https://seekingalpha.com/article/3350895-boston-scientific-bsx-michael-f-mahoney-on-q2-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.22 <span class=""green"">beats by $0.01</span></div>\n<div>Revenue of $1.84B (- 1.6% Y/Y) <span class=""green""> beats by $10M</span></div>\n</div>]"
BSX,https://seekingalpha.com/article/3111676-boston-scientifics-bsx-ceo-mike-mahoney-on-q1-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.21 <span class=""""> </span></div>\n<div>Revenue of $1.77B (+ 0.0% Y/Y) <span class=""red""> misses by $-10M</span></div>\n</div>]"
BSX,https://seekingalpha.com/article/2884246-boston-scientifics-bsx-ceo-mike-mahoney-on-q4-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.22 <span class=""green"">beats by $0.01</span></div>\n<div>Revenue of $1.89B (+ 2.7% Y/Y) <span class=""red""> misses by $-10M</span></div>\n</div>]"
BMY,https://seekingalpha.com/article/4066292-bristol-myers-squibb-bmy-q1-2017-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.84 <span class=""green"">beats by $0.11</span></div>\n<div>Revenue of $4.93B (+ 12.3% Y/Y) <span class=""green""> beats by $190M</span></div>\n</div>]"
BMY,https://seekingalpha.com/article/4040403-bristol-myers-squibb-bmy-q4-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.63 <span class=""red"">misses by $-0.04</span></div>\n<div>Revenue of $5.24B (+ 22.1% Y/Y) <span class=""green""> beats by $110M</span></div>\n</div>]"
BMY,https://seekingalpha.com/article/4015914-bristol-myers-squibb-bmy-q3-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.77 <span class=""green"">beats by $0.12</span></div>\n<div>Revenue of $4.92B (+ 20.9% Y/Y) <span class=""green""> beats by $130M</span></div>\n</div>]"
AVGO,https://seekingalpha.com/article/4078233-broadcoms-avgo-ceo-hock-tan-q2-2017-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $3.69 <span class=""green"">beats by $0.19</span></div>\n</div>]"
AVGO,https://seekingalpha.com/article/4051269-broadcoms-avgo-ceo-hock-tan-q1-2017-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $3.63 <span class=""green"">beats by $0.17</span></div>\n<div>Revenue of $4.14B (+ 133.9% Y/Y) <span class=""green""> beats by $60M</span></div>\n</div>]"
AVGO,https://seekingalpha.com/article/4029347-broadcoms-avgo-ceo-hock-tan-q4-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $3.47 <span class=""green"">beats by $0.09</span></div>\n<div>Revenue of $4.13B (+ 9.0% Y/Y) <span class=""green""> beats by $20M</span></div>\n</div>]"
AVGO,https://seekingalpha.com/article/4003724-broadcoms-avgo-ceo-hock-tan-q3-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.89 <span class=""green"">beats by $0.12</span></div>\n<div>Revenue of $3.79B (+ 119.1% Y/Y) <span class=""green""> beats by $30M</span></div>\n</div>]"
AVGO,https://seekingalpha.com/article/3979574-broadcoms-avgo-ceo-hock-tan-q2-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.53 <span class=""green"">beats by $0.15</span></div>\n<div>Revenue of $3.56B (+ Infinity% Y/Y) <span class=""green""> beats by $10M</span></div>\n</div>]"
AVGO,https://seekingalpha.com/article/3954116-broadcom-avgo-hock-e-tan-q1-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.41 <span class=""green"">beats by $0.11</span></div>\n<div>Revenue of $1.77B (+ 7.9% Y/Y) <span class=""green""> beats by $20M</span></div>\n</div>]"
AVGO,https://seekingalpha.com/article/3729316-avago-technologies-avgo-ceo-hock-tan-q4-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.51 <span class=""green"">beats by $0.13</span></div>\n<div>Revenue of $1.85B (+ 14.9% Y/Y) <span class=""""> </span></div>\n</div>]"
AVGO,https://seekingalpha.com/article/3469796-avagos-avgo-ceo-hock-tan-q3-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.24 <span class=""green"">beats by $0.10</span></div>\n</div>]"
AVGO,https://seekingalpha.com/article/3088416-broadcoms-brcm-ceo-scott-mcgregor-on-q1-2015-results-earnings-call-transcript?part=single,[]
AVGO,https://seekingalpha.com/article/2951616-avago-technologies-avgo-ceo-hock-tan-on-q1-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.09 <span class=""green"">beats by $0.15</span></div>\n<div>Revenue of $1.64B (+ 131.3% Y/Y) <span class=""""> </span></div>\n</div>]"
AVGO,https://seekingalpha.com/article/2867236-broadcom-corporations-brcm-ceo-scott-mcgregor-on-q4-2014-results-earnings-call-transcript?part=single,[]
BF.B,https://seekingalpha.com/article/4079756-brown-formans-bf-b-ceo-paul-varga-q4-2017-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.38 <span class=""red"">misses by $-0.03</span></div>\n<div>Revenue of $694M (- 4.8% Y/Y) <span class=""red""> misses by $-44.42M</span></div>\n</div>]"
BF.B,https://seekingalpha.com/article/4052880-brown-formans-bf-b-ceo-paul-varga-q3-2017-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.47 <span class=""red"">misses by $-0.01</span></div>\n<div>Revenue of $808M (- 0.1% Y/Y) <span class=""green""> beats by $5.41M</span></div>\n</div>]"
